Date,^GSPC,^FTSE,^GDAXI
2018-08-23,6.222866135836762,2.4670386260147343,5.976828753680541
2018-08-24,6.261440685514523,2.4717030761942222,5.990816464282107
2018-08-28,6.311167502297908,2.484652874264749,6.055053068715089
2018-08-29,6.3471502080946465,2.4670386260147343,6.071612320362659
2018-08-30,6.319030244116703,2.4516424045761496,6.039015866332732
2018-08-31,6.319880011560666,2.4243729069123963,5.976093825374993
2018-09-04,6.309424894091484,2.432690746363792,5.901731542065559
2018-09-05,6.291738776808155,2.408356956741708,5.81968390058596
2018-09-06,6.26875942727376,2.387383017441836,5.778498178491759
2018-09-07,6.254884501023523,2.3739114431373403,5.780615168504853
2018-09-10,6.266755188540158,2.374433219371309,5.793525267467646
2018-09-11,6.29019185972775,2.3725413823422863,5.785757778581253
2018-09-12,6.292435394675234,2.385556322805882,5.81573973814462
2018-09-13,6.325673638783429,2.3751835514342594,5.826977485799411
2018-09-14,6.327416246989853,2.382490170705721,5.860222017262555
2018-09-17,6.2921742959174205,2.381870441973617,5.846727090958352
2018-09-18,6.325957071854537,2.3812507132415135,5.876336630205034
2018-09-19,6.333885221305127,2.39132994566344,5.905989594887882
2018-09-20,6.383546630456718,2.4031379202231853,5.957930192667332
2018-09-21,6.381194082789577,2.4432267718989733,6.0083910215078635
2018-09-24,6.358759796853468,2.432853841254996,5.9696947097434405
2018-09-25,6.350461004156044,2.448902442258396,5.981217554826973
2018-09-26,6.329572571761611,2.450174550555315,5.986645262332116
2018-09-27,6.347062997918921,2.4612323523244646,6.010667552797306
2018-09-28,6.347019392831058,2.449750567547127,5.919383509851438
2018-10-01,6.370129557629043,2.4450208157022155,5.963996065277871
2018-10-02,6.36760258961045,2.4381381794389423,5.939127922838664
2018-10-04,6.3200762344560495,2.419773599125977,5.918131252436781
2018-10-05,6.285138987229293,2.387219922550632,5.854214202572107
2018-10-08,6.282655624298563,2.3594284893805555,5.774588001174375
2018-10-09,6.273747423909787,2.3608312010083212,5.789117113681184
2018-10-10,6.067565551874234,2.330854391859526,5.6611664260960435
2018-10-11,5.942737479556792,2.285579154497927,5.577475226260683
